Column1,CONCEPT_ID,CONCEPT_CODE,VOCABULARY_ID,doseFormRxCui_str,doseFormName_str,drugName_str
593,1318952,345858,RxNorm,316945,Extended Release Oral Tablet,nifedipine 90 MG
594,1318953,351438,RxNorm,316945,Extended Release Oral Tablet,Osmotic 24 HR nifedipine 60 MG Extended Release Oral Tablet [Nifedical]
595,1318956,433843,RxNorm,,,24 HR nifedipine 20 MG Extended Release Oral Tablet
596,1318957,434135,RxNorm,,,12 HR nifedipine 20 MG Extended Release Oral Tablet
597,1318983,672916,RxNorm,316945,Extended Release Oral Tablet,24 HR nifedipine 30 MG Extended Release Oral Tablet [Adalat]
598,1318984,672917,RxNorm,316945,Extended Release Oral Tablet,24 HR nifedipine 60 MG Extended Release Oral Tablet [Adalat]
599,1318985,672918,RxNorm,316945,Extended Release Oral Tablet,24 HR nifedipine 90 MG Extended Release Oral Tablet [Adalat]
600,1318987,672921,RxNorm,316945,Extended Release Oral Tablet,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR]
601,1318988,91691,RxNorm,316965,Oral Capsule,Nifedipine 10 MG Oral Capsule [Adalat]
602,1318989,91692,RxNorm,316965,Oral Capsule,Nifedipine 20 MG Oral Capsule [Adalat]
605,1319136,199783,RxNorm,317541,Oral Tablet,nimodipine 30 MG Oral Tablet
606,1319138,246397,RxNorm,,,nimodipine 10 MG Oral Tablet
607,1319139,249672,RxNorm,,,citicoline 100 MG / nimodipine 30 MG Oral Tablet
608,1319140,249726,RxNorm,,,nimodipine 60 MG Oral Tablet
610,1319162,316355,RxNorm,316965|317541,Oral Capsule|Oral Tablet,nimodipine 30 MG
613,1319165,337343,RxNorm,,,nimodipine 10 MG
614,1319166,337344,RxNorm,,,nimodipine 60 MG
615,1319998,149,RxNorm,316965|317541,Oral Capsule|Oral Tablet,acebutolol
616,1320035,245279,RxNorm,317541,Oral Tablet,Acebutolol 100 MG Oral Tablet
617,1320036,245718,RxNorm,317541,Oral Tablet,Acebutolol 200 MG Oral Tablet
619,1320038,328656,RxNorm,316965|317541,Oral Capsule|Oral Tablet,acebutolol 200 MG
624,1326012,33910,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,isradipine
625,1326013,197848,RxNorm,316965,Oral Capsule,isradipine 2.5 MG Oral Capsule
626,1326014,197849,RxNorm,316965,Oral Capsule,isradipine 5 MG Oral Capsule
627,1326015,199757,RxNorm,317541,Oral Tablet,isradipine 2.5 MG Oral Tablet
628,1326020,249887,RxNorm,,,isradipine 5 MG Extended Release Oral Capsule
629,1326021,252211,RxNorm,,,isradipine 2.5 MG Extended Release Oral Capsule
630,1326082,316111,RxNorm,316965|317541,Oral Capsule|Oral Tablet,isradipine 2.5 MG
631,1326083,316112,RxNorm,316945|316965,Extended Release Oral Tablet|Oral Capsule,isradipine 5 MG
632,1326084,317393,RxNorm,316945,Extended Release Oral Tablet,isradipine 10 MG
633,1326085,562518,RxNorm,316945,Extended Release Oral Tablet,24 HR isradipine 10 MG Extended Release Oral Tablet
634,1327978,7973,RxNorm,317541,Oral Tablet,penbutolol
636,1328167,245227,RxNorm,,,12 HR diltiazem 300 MG Extended Release Oral Capsule
637,1328169,246261,RxNorm,,,12 HR diltiazem 180 MG Extended Release Oral Tablet
638,1328170,246395,RxNorm,,,12 HR diltiazem 120 MG Extended Release Oral Tablet
639,1328214,323914,RxNorm,,,Diltiazem 240 MG
640,1328216,328682,RxNorm,,,Diltiazem 120 MG
641,1328217,328683,RxNorm,,,Diltiazem 180 MG
642,1328218,328684,RxNorm,,,Diltiazem 300 MG
643,1328555,831117,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 120 MG Extended Release Tablet
644,1328556,831137,RxNorm,317541,Oral Tablet,Diltiazem Hydrochloride 90 MG Oral Tablet [Cardizem]
645,1328558,831193,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Tiazac]
646,1328559,831196,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Taztia]
647,1328561,831215,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Dilt]
648,1328582,831224,RxNorm,316943,Extended Release Oral Capsule,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Dilacor]
649,1328583,831226,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Cartia]
650,1328585,831233,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 180 MG Extended Release Capsule
651,1328586,831244,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Tiazac]
652,1328587,831248,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Taztia]
653,1328589,831252,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Dilt]
654,1328590,831254,RxNorm,316943,Extended Release Oral Capsule,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Dilacor]
655,1328591,831255,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Cartia]
656,1328612,831271,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 240 MG Extended Release Tablet
657,1328613,831274,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 240 MG Extended Release Capsule
658,1328614,831285,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Dilt]
659,1328615,831296,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Tiazac]
660,1328620,831313,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 300 MG Extended Release Capsule
661,1328621,831323,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Tiazac]
662,1328652,831325,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Taztia]
663,1328653,831337,RxNorm,316943,Extended Release Oral Capsule,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule [Dilt]
664,1328654,831338,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Cartia]
665,1328655,831339,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 360 MG Extended Release Capsule
666,1328656,831347,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule [Tiazac]
667,1328657,831349,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule [Taztia]
668,1328659,831351,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 420 MG Extended Release Capsule
669,1328660,831359,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 420 MG Extended Release Oral Capsule
673,1328688,833216,RxNorm,317541,Oral Tablet,diltiazem hydrochloride 30 MG
674,1328689,833217,RxNorm,317541,Oral Tablet,diltiazem hydrochloride 30 MG Oral Tablet
675,1328690,833219,RxNorm,317541,Oral Tablet,diltiazem hydrochloride 30 MG Oral Tablet [Cardizem]
676,1328713,833237,RxNorm,316945,Extended Release Oral Tablet,diltiazem hydrochloride 180 MG / enalapril maleate 5 MG Extended Release Oral Tablet
677,1328714,833694,RxNorm,316945,Extended Release Tablet,24 HR Diltiazem Hydrochloride 120 MG Extended Release Tablet [Tiamate]
678,1328715,833695,RxNorm,316945,Extended Release Tablet,24 HR Diltiazem Hydrochloride 180 MG Extended Release Tablet [Tiamate]
679,1328716,833696,RxNorm,316945,Extended Release Tablet,24 HR Diltiazem Hydrochloride 240 MG Extended Release Tablet [Tiamate]
680,1328721,834393,RxNorm,317541,Oral Tablet,diltiazem hydrochloride 60 MG Oral Tablet [Cardizem]
681,1328742,846148,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 180 MG / Enalapril Maleate 5 MG Extended Release Tablet [Teczem]
682,1328743,848524,RxNorm,316943,Extended Release Oral Capsule,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Diltzac]
683,1331235,35208,RxNorm,317541,Oral Tablet,quinapril
684,1331240,312748,RxNorm,317541,Oral Tablet,quinapril 10 MG Oral Tablet
685,1331241,312749,RxNorm,317541,Oral Tablet,quinapril 20 MG Oral Tablet
686,1331264,316616,RxNorm,317541,Oral Tablet,quinapril 10 MG
687,1331265,316617,RxNorm,317541,Oral Tablet,quinapril 20 MG
688,1331266,316618,RxNorm,317541,Oral Tablet,quinapril 40 MG
689,1331267,316619,RxNorm,317541,Oral Tablet,quinapril 5 MG
690,1332418,17767,RxNorm,316942|316965|316968|316969|317541,Disintegrating Oral Tablet|Oral Capsule|Oral Solution|Oral Suspension|Oral Tablet,amlodipine
691,1332419,197361,RxNorm,317541,Oral Tablet,amlodipine 5 MG Oral Tablet
692,1332420,212542,RxNorm,317541,Oral Tablet,amlodipine 2.5 MG Oral Tablet [Norvasc]
693,1332421,212549,RxNorm,317541,Oral Tablet,amlodipine 5 MG Oral Tablet [Norvasc]
694,1332442,212575,RxNorm,317541,Oral Tablet,amlodipine 10 MG Oral Tablet [Norvasc]
695,1332448,329526,RxNorm,316942|316965|317541,Disintegrating Oral Tablet|Oral Capsule|Oral Tablet,amlodipine 10 MG
696,1332449,329527,RxNorm,316942|316965|317541,Disintegrating Oral Tablet|Oral Capsule|Oral Tablet,amlodipine 2.5 MG
697,1332450,329528,RxNorm,316942|316965|317541,Disintegrating Oral Tablet|Oral Capsule|Oral Tablet,amlodipine 5 MG
698,1332494,597967,RxNorm,317541,Oral Tablet,amlodipine 10 MG / atorvastatin 20 MG Oral Tablet
699,1332495,597971,RxNorm,317541,Oral Tablet,amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet
700,1332496,597974,RxNorm,317541,Oral Tablet,amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet
701,1332497,597977,RxNorm,317541,Oral Tablet,amlodipine 5 MG / atorvastatin 10 MG Oral Tablet
702,1332499,597984,RxNorm,317541,Oral Tablet,amlodipine 5 MG / atorvastatin 40 MG Oral Tablet
703,1332500,597987,RxNorm,317541,Oral Tablet,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet
704,1332522,597993,RxNorm,317541,Oral Tablet,amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet
705,1332525,722126,RxNorm,317541,Oral Tablet,amlodipine 10 MG / valsartan 160 MG Oral Tablet
706,1332526,722131,RxNorm,317541,Oral Tablet,amlodipine 10 MG / valsartan 320 MG Oral Tablet
707,1332527,722134,RxNorm,317541,Oral Tablet,amlodipine 5 MG / valsartan 160 MG Oral Tablet
708,1332528,722137,RxNorm,317541,Oral Tablet,amlodipine 5 MG / valsartan 320 MG Oral Tablet
709,1332529,724879,RxNorm,317541,Oral Tablet,amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge]
710,1332530,724887,RxNorm,317541,Oral Tablet,amlodipine 10 MG / valsartan 320 MG Oral Tablet [Exforge]
711,1332531,724891,RxNorm,317541,Oral Tablet,amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge]
712,1332532,724895,RxNorm,317541,Oral Tablet,amlodipine 5 MG / valsartan 320 MG Oral Tablet [Exforge]
713,1334456,35296,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril
714,1334459,198188,RxNorm,316965,Oral Capsule,ramipril 2.5 MG Oral Capsule
715,1334460,198189,RxNorm,316965,Oral Capsule,ramipril 5 MG Oral Capsule
716,1334461,251856,RxNorm,317541,Oral Tablet,ramipril 2.5 MG Oral Tablet
717,1334492,251857,RxNorm,317541,Oral Tablet,ramipril 5 MG Oral Tablet
718,1334494,261962,RxNorm,316965,Oral Capsule,ramipril 10 MG Oral Capsule
719,1334495,316626,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril 1.25 MG
720,1334496,316627,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril 10 MG
721,1334497,316628,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril 2.5 MG
722,1334498,317482,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril 5 MG
723,1334535,845488,RxNorm,316965,Oral Capsule,ramipril 1.25 MG Oral Capsule
724,1334536,845489,RxNorm,316965,Oral Capsule,ramipril 1.25 MG Oral Capsule [Altace]
725,1335471,18867,RxNorm,316965|317541|91058,Oral Capsule|Oral Tablet|Chewable Tablet,benazepril
726,1338005,19484,RxNorm,317541,Oral Tablet,bisoprolol
727,1338010,329596,RxNorm,,,Bisoprolol 10 MG
728,1338042,329598,RxNorm,,,Bisoprolol 5 MG
729,1340128,1998,RxNorm,317541,Oral Tablet,captopril
730,1340153,247516,RxNorm,317541,Oral Tablet,Captopril 6.25 MG Oral Tablet
731,1340157,315559,RxNorm,317541,Oral Tablet,captopril 100 MG
732,1340159,315561,RxNorm,317541,Oral Tablet,captopril 25 MG
733,1340160,315562,RxNorm,317541,Oral Tablet,captopril 50 MG
734,1340161,317173,RxNorm,317541,Oral Tablet,captopril 25 MG Oral Tablet
735,1340182,331279,RxNorm,,,Captopril 6.25 MG
736,1341238,37798,RxNorm,316965|317541,Oral Capsule|Oral Tablet,terazosin
737,1341267,313214,RxNorm,317541,Oral Tablet,terazosin 10 MG Oral Tablet
738,1341268,313215,RxNorm,316965,Oral Capsule,terazosin 1 MG Oral Capsule
739,1341269,313216,RxNorm,317541,Oral Tablet,terazosin 1 MG Oral Tablet
740,1341270,313217,RxNorm,316965,Oral Capsule,terazosin 2 MG Oral Capsule
741,1341271,313218,RxNorm,317541,Oral Tablet,terazosin 2 MG Oral Tablet
742,1341302,313219,RxNorm,316965,Oral Capsule,terazosin 5 MG Oral Capsule
743,1341304,328723,RxNorm,316965|317541,Oral Capsule|Oral Tablet,terazosin 2 MG
744,1341305,328724,RxNorm,316965|317541,Oral Capsule|Oral Tablet,terazosin 1 MG
745,1341306,328725,RxNorm,316965|317541,Oral Capsule|Oral Tablet,terazosin 10 MG
746,1341308,539839,RxNorm,317541,Oral Tablet,Terazosin 1 MG Oral Tablet [Hytrin]
748,1341968,328292,RxNorm,,,Enalapril 5 MG
749,1341969,328293,RxNorm,,,Enalapril 20 MG
750,1341998,833236,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,enalapril maleate 5 MG
751,1342439,38454,RxNorm,316943|316945|316965|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule|Oral Tablet,trandolapril
752,1342441,199351,RxNorm,317541,Oral Tablet,trandolapril 2 MG Oral Tablet
753,1342472,199352,RxNorm,317541,Oral Tablet,trandolapril 4 MG Oral Tablet
754,1342473,199353,RxNorm,317541,Oral Tablet,trandolapril 1 MG Oral Tablet
755,1342474,199622,RxNorm,316965,Oral Capsule,trandolapril 0.5 MG Oral Capsule
756,1342475,199816,RxNorm,316965,Oral Capsule,trandolapril 1 MG Oral Capsule
757,1342476,199817,RxNorm,316965,Oral Capsule,trandolapril 2 MG Oral Capsule
758,1342503,316847,RxNorm,316943|316945|316965|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule|Oral Tablet,trandolapril 2 MG
759,1342504,316848,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,trandolapril 4 MG
760,1342505,317522,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,trandolapril 1 MG
761,1342506,333397,RxNorm,316965,Oral Capsule,trandolapril 0.5 MG
762,1342507,411434,RxNorm,316965,Oral Capsule,trandolapril 4 MG Oral Capsule
763,1344965,40114,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,guanfacine
764,1344966,197745,RxNorm,317541,Oral Tablet,guanfacine 1 MG Oral Tablet
765,1344967,197746,RxNorm,317541,Oral Tablet,guanfacine 2 MG Oral Tablet
766,1344970,329796,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,guanfacine 2 MG
767,1345858,8332,RxNorm,317541,Oral Tablet,pindolol
768,1345861,199277,RxNorm,317541,Oral Tablet,pindolol 15 MG Oral Tablet
769,1345882,199717,RxNorm,317541,Oral Tablet,clopamide 5 MG / pindolol 10 MG Oral Tablet
770,1345885,316521,RxNorm,317541,Oral Tablet,pindolol 10 MG
771,1345886,316522,RxNorm,317541,Oral Tablet,pindolol 5 MG
772,1345887,332331,RxNorm,317541,Oral Tablet,pindolol 15 MG
773,1346686,83515,RxNorm,317541,Oral Tablet,eprosartan
774,1346713,389185,RxNorm,317541,Oral Tablet,eprosartan 300 MG Oral Tablet
775,1346714,393447,RxNorm,317541,Oral Tablet,eprosartan 300 MG
776,1347384,83818,RxNorm,317541,Oral Tablet,irbesartan
777,1347385,153665,RxNorm,317541,Oral Tablet,irbesartan 75 MG Oral Tablet [Avapro]
778,1347386,153666,RxNorm,317541,Oral Tablet,irbesartan 150 MG Oral Tablet [Avapro]
779,1347387,153667,RxNorm,317541,Oral Tablet,irbesartan 300 MG Oral Tablet [Avapro]
780,1350489,8629,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,prazosin
781,1350490,198141,RxNorm,316965,Oral Capsule,prazosin 5 MG Oral Capsule
782,1350491,199796,RxNorm,317541,Oral Tablet,prazosin 0.5 MG Oral Tablet
783,1350512,199797,RxNorm,317541,Oral Tablet,prazosin 1 MG Oral Tablet
784,1350513,199798,RxNorm,317541,Oral Tablet,prazosin 2 MG Oral Tablet
785,1350514,199799,RxNorm,317541,Oral Tablet,prazosin 5 MG Oral Tablet
786,1350518,249389,RxNorm,,,prazosin 1 MG Extended Release Oral Capsule
787,1350520,252198,RxNorm,,,prazosin 5 MG Extended Release Oral Capsule
788,1350521,312593,RxNorm,316965,Oral Capsule,prazosin 1 MG Oral Capsule
789,1350552,312594,RxNorm,316965,Oral Capsule,prazosin 2 MG Oral Capsule
790,1350553,328786,RxNorm,316965|317541,Oral Capsule|Oral Tablet,prazosin 2 MG
791,1350554,328787,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,prazosin 5 MG
792,1351557,214354,RxNorm,317541,Oral Tablet,candesartan
793,1351558,153822,RxNorm,317541,Oral Tablet,candesartan cilexetil 4 MG Oral Tablet
794,1351559,153823,RxNorm,317541,Oral Tablet,candesartan cilexetil 8 MG Oral Tablet
795,1351582,577775,RxNorm,317541,Oral Tablet,candesartan cilexetil 16 MG
796,1351583,577776,RxNorm,317541,Oral Tablet,candesartan cilexetil 16 MG Oral Tablet
797,1351585,577785,RxNorm,317541,Oral Tablet,candesartan cilexetil 4 MG Oral Tablet [Atacand]
798,1351586,577787,RxNorm,317541,Oral Tablet,candesartan cilexetil 8 MG Oral Tablet [Atacand]
799,1351587,639537,RxNorm,317541,Oral Tablet,candesartan cilexetil 32 MG Oral Tablet
800,1351588,639539,RxNorm,317541,Oral Tablet,candesartan cilexetil 16 MG Oral Tablet [Atacand]
801,1351589,639543,RxNorm,317541,Oral Tablet,candesartan cilexetil 32 MG Oral Tablet [Atacand]
803,1353776,4316,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,felodipine
804,1353779,152933,RxNorm,316945,Extended Release Oral Tablet,24 HR Felodipine 2.5 MG Extended Release Oral Tablet [Plendil]
805,1353780,197692,RxNorm,316945,Extended Release Tablet,Felodipine 2.5 MG Extended Release Tablet
806,1353815,315925,RxNorm,316945,Extended Release Oral Tablet,felodipine 10 MG
807,1353816,315926,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,felodipine 2.5 MG
808,1353817,317371,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,felodipine 5 MG
809,1353818,358334,RxNorm,316945,Extended Release Tablet,Felodipine 5 MG Extended Release Tablet
810,1353820,389181,RxNorm,317541,Oral Tablet,felodipine 5 MG / ramipril 5 MG Oral Tablet
811,1353883,245278,RxNorm,,,propranolol 120 MG Oral Tablet
812,1353884,252276,RxNorm,,,propranolol 40 MG Extended Release Oral Capsule
813,1353916,328598,RxNorm,,,Propranolol 80 MG
814,1353917,328599,RxNorm,,,Propranolol 120 MG
815,1361516,2184117,RxNorm,316968|316969,Oral Solution|Oral Suspension,amlodipine 1 MG/ML
816,1361517,2184118,RxNorm,316968|316969,Oral Solution|Oral Suspension,amlodipine Oral Liquid Product
817,1361518,2184119,RxNorm,316969,Oral Suspension,amlodipine Oral Suspension
818,1361519,2184120,RxNorm,316969,Oral Suspension,amlodipine 1 MG/ML Oral Suspension
819,1361521,2184122,RxNorm,316969,Oral Suspension,amlodipine 1 MG/ML [Katerzia]
820,1361522,2184123,RxNorm,316969,Oral Suspension,amlodipine Oral Suspension [Katerzia]
821,1361523,2184124,RxNorm,316969,Oral Suspension,Katerzia Oral Liquid Product
822,1361524,2184125,RxNorm,316969,Oral Suspension,Katerzia Oral Product
823,1361525,2184126,RxNorm,316969,Oral Suspension,amlodipine 1 MG/ML Oral Suspension [Katerzia]
824,1361563,2184182,RxNorm,,,acebutolol 200 MG [Sectral]
825,1361564,2184185,RxNorm,,,acebutolol 400 MG [Sectral]
826,1363053,49276,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,doxazosin
827,1363057,197625,RxNorm,317541,Oral Tablet,doxazosin 1 MG Oral Tablet
828,1363058,197626,RxNorm,317541,Oral Tablet,doxazosin 2 MG Oral Tablet
829,1363059,197627,RxNorm,317541,Oral Tablet,doxazosin 4 MG Oral Tablet
830,1363060,197628,RxNorm,317541,Oral Tablet,doxazosin 8 MG Oral Tablet
831,1363082,328235,RxNorm,317541,Oral Tablet,doxazosin 1 MG
832,1363083,328236,RxNorm,317541,Oral Tablet,doxazosin 2 MG
833,1363084,328238,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,doxazosin 4 MG
834,1363085,328239,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,doxazosin 8 MG
835,1363086,389131,RxNorm,316945,Extended Release Tablet,Doxazosin 4 MG Extended Release Tablet
836,1363087,389166,RxNorm,316945,Extended Release Tablet,Doxazosin 8 MG Extended Release Tablet
837,1363089,631243,RxNorm,316945,Extended Release Tablet,Doxazosin 8 MG Extended Release Tablet [Cardura]
838,1363091,636361,RxNorm,316945,Extended Release Oral Tablet,24 HR doxazosin 8 MG Extended Release Oral Tablet
839,1363749,50166,RxNorm,317541,Oral Tablet,fosinopril
840,1367500,52175,RxNorm,317541,Oral Tablet,losartan
841,1367533,252576,RxNorm,,,losartan 12.5 MG Oral Tablet
842,1367541,335174,RxNorm,,,losartan 12.5 MG
843,1373225,54552,RxNorm,317541,Oral Tablet,perindopril
845,1373983,328628,RxNorm,,,Hydralazine 100 MG
846,1373984,328629,RxNorm,,,Hydralazine 25 MG
847,1395059,152916,RxNorm,317541,Oral Tablet,atenolol 50 MG / chlorthalidone 12.5 MG Oral Tablet
